xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.36467924 0.99770232 0.0274582 ]mse:0.0011479485617428035,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[ 0.39009929  0.99744379 -0.45698282  0.0285769 ]mse:0.0008192884250464906
1403.4179999999997,-0.0039412166336118,0.0096854915382223,-0.003969812627708571
1406.7830000000004,-0.0074324544006242,0.0085880140509191,-0.004867970829735163
1410.156,-0.0079312026530545,0.0074313832007268,-0.00570775345172594
1413.5209999999995,-0.0096768215365607,0.0062318088496557,-0.006478457110359768
1416.8859999999995,-0.0131680593035731,0.0049975374914567,-0.007176175678228962
1420.25,-0.0169086711968007,0.003740000268991,-0.007795540682207764
1423.6319999999996,-0.0181555418278765,0.0024631018884885,-0.008335032477449884
1427.0109999999995,-0.0208986572162434,0.0011858397537322,-0.00878716007599898
1430.4039999999995,-0.0184049159540917,-8.713084847365992e-05,-0.009151032205197569
1433.7780000000002,-0.0273823844978378,-0.0013326925549913,-0.009421469247126578
1446.2029999999995,-0.0283798810026985,-0.0055806898907436,-0.00962550761627711
1449.5929999999998,-0.0313723705172806,-0.0066059911694565,-0.009469622737616125
1452.946,-0.0346142341580778,-0.0075483017118877,-0.009230770523399491
1456.3140000000003,-0.0321204928959261,-0.0084159759084727,-0.008909744453838055
1459.6710000000005,-0.0336167376532171,-0.0091960266046762,-0.008513205238458641
1463.045,-0.0336167376532171,-0.0098893565687809,-0.00804263828194759
1466.4080000000004,-0.0351129824105081,-0.0104854632584436,-0.007507319028930662
1469.768,-0.0368586012940143,-0.0109827382337358,-0.006912450583774016
1473.1400000000003,-0.0333673635270019,-0.0113802686246507,-0.0062616807114168485
1476.4970000000003,-0.034863608284293,-0.0116731862337374,-0.005567183360067709
1479.8580000000002,-0.0333673635270019,-0.0118627375725438,-0.004832458198022377
1483.197,-0.0341154859056474,-0.0119482671805397,-0.004070853730641145
1486.567,-0.0311229963910654,-0.0119315768698944,-0.003277756916632186
1502.134,-0.0251380173619013,-0.0105823202630285,0.0004825326221582124
1505.5060000000003,-0.0233923984783951,-0.0100391490018794,0.0012708739351211054
1508.8670000000002,-0.0216467795948889,-0.0094205469868165,0.0020314994079704152
1512.228,-0.0241405208570406,-0.0087313185351284,0.002760435526737067
1515.594,-0.01591117469194,-0.007977245064938,0.003452504594912524
1518.96,-0.0154124264395097,-0.0071667145413553,0.0041008513027872995
1522.304,-0.0146643040608641,-0.0063132646658028,0.004696483967035862
1525.6639999999998,-0.0129186851773579,-0.0054153327443599,0.005241638864623662
1529.0370000000005,-0.0096768215365607,-0.0044814956952385,0.005731008279686854
1532.4349999999995,-0.0074324544006242,-0.0035164856839421,0.006161762347820379
1535.812,-0.005686835517118,-0.0025419692180856,0.00652502248400851
1539.1769999999997,-0.0064349578957635,-0.0015641413637168,0.006820442994568493
1550.9679999999998,-0.0011981012452449,0.0017947691709208,0.007314237254030551
1554.3369999999995,0.0010462658906915,0.0027021554539194,0.007300084732376958
1557.7020000000002,0.0027918847741977,0.0035714876179276,0.007218740382409934
1561.0689999999995,0.0030412589004129,0.0043974953429947,0.00707202004225597
1564.428,0.0055350001625646,0.0051714954436689,0.006862995576330728
1567.7929999999997,0.0060337484149949,0.0058909266669593,0.006593853948873773
1571.17,0.0067818707936404,0.0065513188415368,0.006267163229963099
1574.5199999999995,0.0062831225412101,0.0071408101347617,0.005891018672258292
1577.8869999999995,0.0067818707936404,0.0076634076477783,0.0054650889340293355
1581.2510000000002,0.0057843742887797,0.0081121994551512,0.004996347950127832
1584.6139999999996,0.0070312449198556,0.0084848858574155,0.004489655618973416
1587.9759999999997,0.0062831225412101,0.0087795283166141,0.003950366872688108
1591.348,0.0065324966674253,0.0089954594684502,0.003382146193343503
1606.33,0.001794388269337,0.0089903771817241,0.0006771780589710581
1609.696,-0.0006993529928146,0.0087798029966921,6.306678022114505e-05
